feature,coefficient,abs_coefficient,category
content_feasibility_and_implementation_then_ethical_principles_s2s3,0.13260289221217297,0.13260289221217297,Content Chains (len-2)
step2_causal_reasoning_x_incentives_and_power_dynamics,0.12673643636900675,0.12673643636900675,Position Interactions
step1_feasibility_and_implementation,0.12656520073958485,0.12656520073958485,Content Position
struct_conditional_then_exemplification_s1s2,0.12598240659025617,0.12598240659025617,Structure Chains (len-2)
step1_conditional_x_feasibility_and_implementation,-0.12572040247050767,0.12572040247050767,Position Interactions
content_precedent_and_long_term_effects_then_risk_and_unintended_consequences_s2s3,0.12451296686889841,0.12451296686889841,Content Chains (len-2)
step3_addition_and_elaboration_x_precedent_and_long_term_effects,0.12395646523388619,0.12395646523388619,Position Interactions
struct_addition_and_elaboration_then_evidence_and_authority_s2s3,0.12391951941734247,0.12391951941734247,Structure Chains (len-2)
step3_rights_and_liberties,-0.12164032538660155,0.12164032538660155,Content Position
struct_causal_reasoning_then_causal_reasoning_s1s2,-0.11841317793829312,0.11841317793829312,Structure Chains (len-2)
step2_sequence_and_transition_x_precedent_and_long_term_effects,0.11810212857878429,0.11810212857878429,Position Interactions
struct_causal_reasoning_then_clarification_and_specification_s1s2,0.11777564170303606,0.11777564170303606,Structure Chains (len-2)
struct_exemplification_then_causal_reasoning_s2s3,0.11144396908613627,0.11144396908613627,Structure Chains (len-2)
step3_conclusion_and_summary_x_ethical_principles,0.10854669347658578,0.10854669347658578,Position Interactions
step3_conclusion_and_summary_x_rights_and_liberties,-0.10762667217423903,0.10762667217423903,Position Interactions
step2_sequence_and_transition,0.10737483626257495,0.10737483626257495,Structure Position
step2_emphasis_and_evaluation_x_feasibility_and_implementation,0.10372029747566265,0.10372029747566265,Position Interactions
step2_conclusion_and_summary_x_rights_and_liberties,-0.10286071360585307,0.10286071360585307,Position Interactions
content_feasibility_and_implementation_then_cost_benefit_and_impact_analysis_s1s2,0.09563847582833951,0.09563847582833951,Content Chains (len-2)
step3_clarification_and_specification_x_ethical_principles,-0.09532560920280729,0.09532560920280729,Position Interactions
content_precedent_and_long_term_effects_then_precedent_and_long_term_effects_s2s3,0.09507337028354987,0.09507337028354987,Content Chains (len-2)
step2_causal_reasoning_x_risk_and_unintended_consequences,-0.095021392726038,0.095021392726038,Position Interactions
step2_precedent_and_long_term_effects,0.09440480537097144,0.09440480537097144,Content Position
step2_causal_reasoning_x_feasibility_and_implementation,-0.09382980704058386,0.09382980704058386,Position Interactions
step2_conditional_x_feasibility_and_implementation,-0.09045070516460237,0.09045070516460237,Position Interactions
content_cost_benefit_and_impact_analysis_then_risk_and_unintended_consequences_s2s3,0.08967199235204214,0.08967199235204214,Content Chains (len-2)
step2_clarification_and_specification_x_rights_and_liberties,-0.08900644733813033,0.08900644733813033,Position Interactions
content_governance_and_accountability_then_precedent_and_long_term_effects_s2s3,0.08859841127334131,0.08859841127334131,Content Chains (len-2)
struct_addition_and_elaboration_then_addition_and_elaboration_s2s3,-0.08726975250241897,0.08726975250241897,Structure Chains (len-2)
content_justice_and_fairness_then_precedent_and_long_term_effects_s2s3,-0.08655731382755254,0.08655731382755254,Content Chains (len-2)
content_risk_and_unintended_consequences_then_feasibility_and_implementation_s2s3,0.08535878798926949,0.08535878798926949,Content Chains (len-2)
step2_conditional_x_justice_and_fairness,0.08448600762591266,0.08448600762591266,Position Interactions
step3_conclusion_and_summary_x_stakeholder_responsibility,-0.08435789360259545,0.08435789360259545,Position Interactions
content_justice_and_fairness_then_stakeholder_responsibility_s2s3,-0.08342503758495054,0.08342503758495054,Content Chains (len-2)
step3_conditional,-0.07990613731218235,0.07990613731218235,Structure Position
step2_addition_and_elaboration_x_incentives_and_power_dynamics,0.07984884767409182,0.07984884767409182,Position Interactions
step2_evidence_and_authority_x_rights_and_liberties,0.07845435684805141,0.07845435684805141,Position Interactions
step3_clarification_and_specification_x_justice_and_fairness,-0.07391209427546565,0.07391209427546565,Position Interactions
content_feasibility_and_implementation_then_incentives_and_power_dynamics_s1s2,0.07252679971139925,0.07252679971139925,Content Chains (len-2)
step3_conclusion_and_summary_x_cost_benefit_and_impact_analysis,0.07079805994152663,0.07079805994152663,Position Interactions
step1_concession_and_contrast_x_feasibility_and_implementation,-0.0704048101829301,0.0704048101829301,Position Interactions
step3_conclusion_and_summary_x_risk_and_unintended_consequences,0.06849737732518486,0.06849737732518486,Position Interactions
struct_clarification_and_specification_then_addition_and_elaboration_s2s3,0.06810593359806386,0.06810593359806386,Structure Chains (len-2)
struct_addition_and_elaboration_then_conditional_s1s2,-0.06698219027629249,0.06698219027629249,Structure Chains (len-2)
step3_emphasis_and_evaluation_x_cost_benefit_and_impact_analysis,0.06697022723297101,0.06697022723297101,Position Interactions
step2_addition_and_elaboration_x_justice_and_fairness,-0.06593151136402375,0.06593151136402375,Position Interactions
struct_clarification_and_specification_then_emphasis_and_evaluation_s1s2,0.06558735839037086,0.06558735839037086,Structure Chains (len-2)
content_justice_and_fairness_then_cost_benefit_and_impact_analysis_s2s3,0.06528749794621708,0.06528749794621708,Content Chains (len-2)
struct_clarification_and_specification_then_sequence_and_transition_s2s3,-0.06487987981205323,0.06487987981205323,Structure Chains (len-2)
struct_evidence_and_authority_then_clarification_and_specification_s2s3,0.064572210107442,0.064572210107442,Structure Chains (len-2)
step3_precedent_and_long_term_effects,0.06396570913344499,0.06396570913344499,Content Position
step2_clarification_and_specification_x_feasibility_and_implementation,-0.0616507321272318,0.0616507321272318,Position Interactions
step3_addition_and_elaboration_x_incentives_and_power_dynamics,-0.061483129779242224,0.061483129779242224,Position Interactions
struct_exemplification_then_conclusion_and_summary_s2s3,0.060859836709058424,0.060859836709058424,Structure Chains (len-2)
step2_clarification_and_specification,-0.05941811336749597,0.05941811336749597,Structure Position
step2_clarification_and_specification_x_cost_benefit_and_impact_analysis,0.059216252237514234,0.059216252237514234,Position Interactions
content_precedent_and_long_term_effects_then_feasibility_and_implementation_s2s3,-0.05893882695157872,0.05893882695157872,Content Chains (len-2)
struct_evidence_and_authority_then_conclusion_and_summary_s1s2,0.055583947347557686,0.055583947347557686,Structure Chains (len-2)
content_precedent_and_long_term_effects_then_incentives_and_power_dynamics_s2s3,-0.054338806683553106,0.054338806683553106,Content Chains (len-2)
struct_concession_and_contrast_then_causal_reasoning_s2s3,0.05414217330959282,0.05414217330959282,Structure Chains (len-2)
struct_causal_reasoning_then_conclusion_and_summary_s2s3,-0.05335051187938742,0.05335051187938742,Structure Chains (len-2)
content_feasibility_and_implementation_then_stakeholder_responsibility_s2s3,0.05290641015067149,0.05290641015067149,Content Chains (len-2)
struct_causal_reasoning_then_conclusion_and_summary_s1s2,-0.05209888416556938,0.05209888416556938,Structure Chains (len-2)
step2_stakeholder_responsibility,-0.05119047737129131,0.05119047737129131,Content Position
step2_evidence_and_authority_x_ethical_principles,0.04996853650395452,0.04996853650395452,Position Interactions
step3_sequence_and_transition,-0.04958007849944918,0.04958007849944918,Structure Position
content_precedent_and_long_term_effects_then_justice_and_fairness_s2s3,0.047600647200467305,0.047600647200467305,Content Chains (len-2)
content_cost_benefit_and_impact_analysis_then_ethical_principles_s2s3,-0.04625668158379419,0.04625668158379419,Content Chains (len-2)
struct_concession_and_contrast_then_evidence_and_authority_s1s2,0.04544473058364679,0.04544473058364679,Structure Chains (len-2)
struct_emphasis_and_evaluation_then_emphasis_and_evaluation_s1s2,-0.04489378129419008,0.04489378129419008,Structure Chains (len-2)
step3_addition_and_elaboration_x_feasibility_and_implementation,0.04333440446562588,0.04333440446562588,Position Interactions
step3_conditional_x_feasibility_and_implementation,-0.041897941410883204,0.041897941410883204,Position Interactions
content_feasibility_and_implementation_then_precedent_and_long_term_effects_s1s2,-0.041027992948981504,0.041027992948981504,Content Chains (len-2)
step3_stakeholder_responsibility,-0.04075607406571294,0.04075607406571294,Content Position
step3_justice_and_fairness,-0.04029603195920687,0.04029603195920687,Content Position
struct_clarification_and_specification_then_clarification_and_specification_s1s2,-0.03834130711055863,0.03834130711055863,Structure Chains (len-2)
step1_causal_reasoning_x_feasibility_and_implementation,0.03796507275186981,0.03796507275186981,Position Interactions
struct_causal_reasoning_then_sequence_and_transition_s1s2,0.037414737461570716,0.037414737461570716,Structure Chains (len-2)
step2_conclusion_and_summary_x_feasibility_and_implementation,-0.036875588547683066,0.036875588547683066,Position Interactions
content_feasibility_and_implementation_then_justice_and_fairness_s1s2,0.03669428986389183,0.03669428986389183,Content Chains (len-2)
content_incentives_and_power_dynamics_then_precedent_and_long_term_effects_s1s2,0.03623841616526046,0.03623841616526046,Content Chains (len-2)
step3_exemplification_x_feasibility_and_implementation,0.035539423239050294,0.035539423239050294,Position Interactions
content_justice_and_fairness_then_incentives_and_power_dynamics_s1s2,-0.035220125378793335,0.035220125378793335,Content Chains (len-2)
struct_conditional_then_sequence_and_transition_s1s2,0.03347792249287193,0.03347792249287193,Structure Chains (len-2)
struct_evidence_and_authority_then_causal_reasoning_s2s3,0.033350525826233705,0.033350525826233705,Structure Chains (len-2)
content_incentives_and_power_dynamics_then_precedent_and_long_term_effects_s2s3,0.033134013044994616,0.033134013044994616,Content Chains (len-2)
content_justice_and_fairness_then_risk_and_unintended_consequences_s1s2,-0.03255471319299849,0.03255471319299849,Content Chains (len-2)
struct_exemplification_then_clarification_and_specification_s2s3,0.032162536654502354,0.032162536654502354,Structure Chains (len-2)
struct_exemplification_then_conclusion_and_summary_s1s2,-0.03171037789174399,0.03171037789174399,Structure Chains (len-2)
content_feasibility_and_implementation_then_incentives_and_power_dynamics_s2s3,0.03141667789330328,0.03141667789330328,Content Chains (len-2)
struct_clarification_and_specification_then_emphasis_and_evaluation_s2s3,0.031207503776020988,0.031207503776020988,Structure Chains (len-2)
struct_concession_and_contrast_then_conclusion_and_summary_s2s3,-0.02937683453614646,0.02937683453614646,Structure Chains (len-2)
struct_clarification_and_specification_then_causal_reasoning_s2s3,-0.029373950880120625,0.029373950880120625,Structure Chains (len-2)
content_incentives_and_power_dynamics_then_risk_and_unintended_consequences_s1s2,0.02604350345089989,0.02604350345089989,Content Chains (len-2)
struct_addition_and_elaboration_then_conclusion_and_summary_s2s3,-0.02587002531413669,0.02587002531413669,Structure Chains (len-2)
struct_addition_and_elaboration_then_clarification_and_specification_s1s2,-0.025625224468878893,0.025625224468878893,Structure Chains (len-2)
struct_concession_and_contrast_then_conditional_s1s2,-0.0250284685090345,0.0250284685090345,Structure Chains (len-2)
content_feasibility_and_implementation_then_precedent_and_long_term_effects_s2s3,-0.024211542396721544,0.024211542396721544,Content Chains (len-2)
content_risk_and_unintended_consequences_then_ethical_principles_s2s3,-0.02106916666641901,0.02106916666641901,Content Chains (len-2)
step3_clarification_and_specification_x_feasibility_and_implementation,0.020579575785610798,0.020579575785610798,Position Interactions
content_justice_and_fairness_then_rights_and_liberties_s1s2,0.019704356842035232,0.019704356842035232,Content Chains (len-2)
content_ethical_principles_then_governance_and_accountability_s2s3,-0.01855305563255787,0.01855305563255787,Content Chains (len-2)
step3_clarification_and_specification,-0.016559996699562204,0.016559996699562204,Structure Position
struct_clarification_and_specification_then_conclusion_and_summary_s2s3,0.014801922345992,0.014801922345992,Structure Chains (len-2)
step2_conclusion_and_summary_x_incentives_and_power_dynamics,0.014423135262306347,0.014423135262306347,Position Interactions
step3_risk_and_unintended_consequences,0.0143971700428768,0.0143971700428768,Content Position
step2_conditional_x_precedent_and_long_term_effects,-0.01392198235683042,0.01392198235683042,Position Interactions
step3_addition_and_elaboration_x_governance_and_accountability,-0.009666098076873813,0.009666098076873813,Position Interactions
struct_causal_reasoning_then_emphasis_and_evaluation_s2s3,-0.008436484652884406,0.008436484652884406,Structure Chains (len-2)
struct_causal_reasoning_then_emphasis_and_evaluation_s1s2,0.006753316725903198,0.006753316725903198,Structure Chains (len-2)
step3_emphasis_and_evaluation_x_precedent_and_long_term_effects,0.00627482837154516,0.00627482837154516,Position Interactions
struct_addition_and_elaboration_then_causal_reasoning_s2s3,-0.004594332848849169,0.004594332848849169,Structure Chains (len-2)
struct_emphasis_and_evaluation_then_conclusion_and_summary_s2s3,-0.00438426160480573,0.00438426160480573,Structure Chains (len-2)
content_governance_and_accountability_then_governance_and_accountability_s2s3,-0.003756152007859848,0.003756152007859848,Content Chains (len-2)
step2_evidence_and_authority_x_incentives_and_power_dynamics,-0.0026051612585824262,0.0026051612585824262,Position Interactions
step3_causal_reasoning_x_risk_and_unintended_consequences,0.0022222488469378523,0.0022222488469378523,Position Interactions
content_incentives_and_power_dynamics_then_ethical_principles_s2s3,-0.0012948309630355067,0.0012948309630355067,Content Chains (len-2)
step2_addition_and_elaboration_x_feasibility_and_implementation,0.0008535190295755795,0.0008535190295755795,Position Interactions
struct_causal_reasoning_then_conditional_s1s2,-0.0005933068154328739,0.0005933068154328739,Structure Chains (len-2)
