feature,coefficient,abs_coefficient,category
step3_addition_and_elaboration_x_healthcare_cost_externalities,-0.20388357974509475,0.20388357974509475,Position Interactions
step3_addition_and_elaboration_x_effectiveness_of_pigouvian_taxes,-0.19891632675942836,0.19891632675942836,Position Interactions
content_effectiveness_of_pigouvian_taxes_then_agricultural_subsidy_reform_s2s3,0.19164901311460625,0.19164901311460625,Content Chains (len-2)
step2_effectiveness_of_pigouvian_taxes,0.1905265787510111,0.1905265787510111,Content Position
step3_sequence_and_transition_x_public_health_outcomes,-0.18265351446480257,0.18265351446480257,Position Interactions
struct_conclusion_and_summary_then_emphasis_and_evaluation_s2s3,0.18246081734231612,0.18246081734231612,Structure Chains (len-2)
step2_clarification_and_specification_x_agricultural_subsidy_reform,-0.17594002838512873,0.17594002838512873,Position Interactions
content_effectiveness_of_pigouvian_taxes_then_effectiveness_of_pigouvian_taxes_s2s3,-0.17322857015113818,0.17322857015113818,Content Chains (len-2)
content_public_health_outcomes_then_alternative_protein_innovation_s2s3,0.17049361286131584,0.17049361286131584,Content Chains (len-2)
content_effectiveness_of_pigouvian_taxes_then_greenhouse_gas_emissions_s2s3,-0.16926870510720157,0.16926870510720157,Content Chains (len-2)
content_international_policy_precedents_then_public_health_outcomes_s2s3,-0.16746485408412448,0.16746485408412448,Content Chains (len-2)
struct_addition_and_elaboration_then_concession_and_contrast_s2s3,0.16659200827263282,0.16659200827263282,Structure Chains (len-2)
content_healthcare_cost_externalities_then_greenhouse_gas_emissions_s2s3,-0.16623372469344452,0.16623372469344452,Content Chains (len-2)
content_international_policy_precedents_then_international_policy_precedents_s2s3,-0.16348627235667237,0.16348627235667237,Content Chains (len-2)
content_agricultural_subsidy_reform_then_effectiveness_of_pigouvian_taxes_s1s2,0.1619486644171826,0.1619486644171826,Content Chains (len-2)
step2_emphasis_and_evaluation_x_international_policy_precedents,-0.16103657802689575,0.16103657802689575,Position Interactions
struct_conditional_then_addition_and_elaboration_s2s3,-0.15103739548237136,0.15103739548237136,Structure Chains (len-2)
content_international_policy_precedents_then_animal_welfare_ethics_s2s3,0.15051924694821087,0.15051924694821087,Content Chains (len-2)
content_land_and_water_resource_use_then_public_health_outcomes_s1s2,0.14896491498051598,0.14896491498051598,Content Chains (len-2)
content_international_policy_precedents_then_agricultural_subsidy_reform_s2s3,0.14617082166307038,0.14617082166307038,Content Chains (len-2)
step1_clarification_and_specification,0.14563895877193206,0.14563895877193206,Structure Position
struct_sequence_and_transition_then_addition_and_elaboration_s2s3,0.1430886779094371,0.1430886779094371,Structure Chains (len-2)
step3_conditional_x_agricultural_subsidy_reform,0.14043659483199505,0.14043659483199505,Position Interactions
struct_clarification_and_specification_then_conclusion_and_summary_s2s3,0.13973314803034173,0.13973314803034173,Structure Chains (len-2)
struct_evidence_and_authority_then_addition_and_elaboration_s2s3,0.1375808561778216,0.1375808561778216,Structure Chains (len-2)
step3_conclusion_and_summary_x_healthcare_cost_externalities,0.13265160127244163,0.13265160127244163,Position Interactions
struct_causal_reasoning_then_conclusion_and_summary_s2s3,-0.1303991452249079,0.1303991452249079,Structure Chains (len-2)
step2_sequence_and_transition_x_healthcare_cost_externalities,-0.12680511470699257,0.12680511470699257,Position Interactions
step2_evidence_and_authority_x_effectiveness_of_pigouvian_taxes,-0.12318677807488376,0.12318677807488376,Position Interactions
step2_land_and_water_resource_use,0.12249215383229344,0.12249215383229344,Content Position
content_public_health_outcomes_then_healthcare_cost_externalities_s2s3,-0.12183674023092023,0.12183674023092023,Content Chains (len-2)
struct_sequence_and_transition_then_causal_reasoning_s2s3,0.11020231358671205,0.11020231358671205,Structure Chains (len-2)
step2_addition_and_elaboration_x_agricultural_subsidy_reform,-0.10892945172969067,0.10892945172969067,Position Interactions
step2_causal_reasoning_x_public_health_outcomes,0.10843098944409633,0.10843098944409633,Position Interactions
step3_emphasis_and_evaluation_x_healthcare_cost_externalities,-0.10824398652627104,0.10824398652627104,Position Interactions
struct_addition_and_elaboration_then_sequence_and_transition_s2s3,-0.10667988699237164,0.10667988699237164,Structure Chains (len-2)
content_agricultural_subsidy_reform_then_agricultural_subsidy_reform_s2s3,-0.1061079720080263,0.1061079720080263,Content Chains (len-2)
content_land_and_water_resource_use_then_agricultural_subsidy_reform_s1s2,0.10408295454809152,0.10408295454809152,Content Chains (len-2)
struct_conclusion_and_summary_then_conditional_s2s3,-0.10387115959336966,0.10387115959336966,Structure Chains (len-2)
step2_addition_and_elaboration_x_greenhouse_gas_emissions,0.10215193733491466,0.10215193733491466,Position Interactions
struct_sequence_and_transition_then_clarification_and_specification_s2s3,-0.10203709001484548,0.10203709001484548,Structure Chains (len-2)
struct_addition_and_elaboration_then_causal_reasoning_s2s3,-0.1017317284348745,0.1017317284348745,Structure Chains (len-2)
step2_conclusion_and_summary_x_effectiveness_of_pigouvian_taxes,0.100072903197151,0.100072903197151,Position Interactions
step3_conclusion_and_summary_x_alternative_protein_innovation,-0.09827864317316902,0.09827864317316902,Position Interactions
step3_conclusion_and_summary_x_animal_welfare_ethics,0.09707937658884921,0.09707937658884921,Position Interactions
content_agricultural_subsidy_reform_then_public_health_outcomes_s2s3,0.09669406938016697,0.09669406938016697,Content Chains (len-2)
step3_addition_and_elaboration_x_food_equity_and_access,0.09573774095490115,0.09573774095490115,Position Interactions
step2_clarification_and_specification_x_greenhouse_gas_emissions,-0.0937220635319223,0.0937220635319223,Position Interactions
step3_sequence_and_transition_x_effectiveness_of_pigouvian_taxes,0.09196702256420938,0.09196702256420938,Position Interactions
content_land_and_water_resource_use_then_international_policy_precedents_s1s2,0.09103309233522441,0.09103309233522441,Content Chains (len-2)
step3_conclusion_and_summary_x_greenhouse_gas_emissions,-0.09042932767295528,0.09042932767295528,Position Interactions
struct_conclusion_and_summary_then_clarification_and_specification_s2s3,0.08823728697595232,0.08823728697595232,Structure Chains (len-2)
step3_emphasis_and_evaluation_x_greenhouse_gas_emissions,0.08688710716423159,0.08688710716423159,Position Interactions
step3_emphasis_and_evaluation_x_international_policy_precedents,-0.08609709484844849,0.08609709484844849,Position Interactions
step3_conditional_x_animal_welfare_ethics,-0.08418101380259359,0.08418101380259359,Position Interactions
struct_conditional_then_sequence_and_transition_s1s2,-0.08207863819541046,0.08207863819541046,Structure Chains (len-2)
struct_emphasis_and_evaluation_then_sequence_and_transition_s1s2,-0.0816061529691543,0.0816061529691543,Structure Chains (len-2)
step2_causal_reasoning_x_effectiveness_of_pigouvian_taxes,0.08085399836950005,0.08085399836950005,Position Interactions
struct_conditional_then_conditional_s1s2,-0.08047566040105035,0.08047566040105035,Structure Chains (len-2)
step2_evidence_and_authority_x_alternative_protein_innovation,0.07969827373088165,0.07969827373088165,Position Interactions
content_greenhouse_gas_emissions_then_food_equity_and_access_s2s3,-0.07945101671295601,0.07945101671295601,Content Chains (len-2)
step3_evidence_and_authority,0.07900227478212976,0.07900227478212976,Structure Position
step3_addition_and_elaboration_x_agricultural_subsidy_reform,-0.0778214075929775,0.0778214075929775,Position Interactions
struct_clarification_and_specification_then_addition_and_elaboration_s2s3,-0.07526783993266908,0.07526783993266908,Structure Chains (len-2)
step2_conditional,-0.07503376340667246,0.07503376340667246,Structure Position
step3_sequence_and_transition_x_alternative_protein_innovation,-0.07322810509319029,0.07322810509319029,Position Interactions
step3_international_policy_precedents,0.07157613241371717,0.07157613241371717,Content Position
struct_conclusion_and_summary_then_causal_reasoning_s2s3,-0.06857287545234868,0.06857287545234868,Structure Chains (len-2)
content_animal_welfare_ethics_then_land_and_water_resource_use_s1s2,0.06838397137386527,0.06838397137386527,Content Chains (len-2)
step2_evidence_and_authority_x_greenhouse_gas_emissions,-0.06418692933525647,0.06418692933525647,Position Interactions
step3_causal_reasoning_x_effectiveness_of_pigouvian_taxes,0.06266564618891514,0.06266564618891514,Position Interactions
step3_land_and_water_resource_use,-0.06116070270718292,0.06116070270718292,Content Position
step2_emphasis_and_evaluation_x_agricultural_subsidy_reform,-0.05854020655191117,0.05854020655191117,Position Interactions
step3_addition_and_elaboration,0.05726270211669382,0.05726270211669382,Structure Position
content_healthcare_cost_externalities_then_healthcare_cost_externalities_s2s3,0.05574119873509036,0.05574119873509036,Content Chains (len-2)
content_healthcare_cost_externalities_then_international_policy_precedents_s2s3,0.05474069514400752,0.05474069514400752,Content Chains (len-2)
content_animal_welfare_ethics_then_agricultural_subsidy_reform_s1s2,-0.052740997036768565,0.052740997036768565,Content Chains (len-2)
struct_addition_and_elaboration_then_clarification_and_specification_s1s2,-0.05237815208334718,0.05237815208334718,Structure Chains (len-2)
step3_emphasis_and_evaluation,-0.05230281609203434,0.05230281609203434,Structure Position
step2_exemplification_x_greenhouse_gas_emissions,-0.05225397366092088,0.05225397366092088,Position Interactions
step3_emphasis_and_evaluation_x_food_equity_and_access,-0.052150607621169534,0.052150607621169534,Position Interactions
struct_emphasis_and_evaluation_then_conclusion_and_summary_s2s3,0.05198632034411373,0.05198632034411373,Structure Chains (len-2)
step2_international_policy_precedents,0.051303902323676064,0.051303902323676064,Content Position
step2_sequence_and_transition_x_effectiveness_of_pigouvian_taxes,-0.04936954189827415,0.04936954189827415,Position Interactions
step3_exemplification_x_food_equity_and_access,0.04909937690234618,0.04909937690234618,Position Interactions
step2_clarification_and_specification_x_public_health_outcomes,-0.04905612497890251,0.04905612497890251,Position Interactions
step3_addition_and_elaboration_x_greenhouse_gas_emissions,-0.04844826332753328,0.04844826332753328,Position Interactions
step3_clarification_and_specification_x_greenhouse_gas_emissions,-0.04835334653172887,0.04835334653172887,Position Interactions
step3_addition_and_elaboration_x_international_policy_precedents,0.045923750892666745,0.045923750892666745,Position Interactions
struct_causal_reasoning_then_sequence_and_transition_s2s3,-0.04474601569695688,0.04474601569695688,Structure Chains (len-2)
content_greenhouse_gas_emissions_then_greenhouse_gas_emissions_s2s3,0.04418531798036496,0.04418531798036496,Content Chains (len-2)
step2_emphasis_and_evaluation_x_land_and_water_resource_use,0.04277609642704451,0.04277609642704451,Position Interactions
step3_addition_and_elaboration_x_land_and_water_resource_use,0.0402404946013129,0.0402404946013129,Position Interactions
step3_conditional,-0.037488378118827895,0.037488378118827895,Structure Position
struct_addition_and_elaboration_then_addition_and_elaboration_s2s3,-0.037457998334369975,0.037457998334369975,Structure Chains (len-2)
step2_addition_and_elaboration_x_effectiveness_of_pigouvian_taxes,0.03698391832207758,0.03698391832207758,Position Interactions
step3_conclusion_and_summary_x_food_equity_and_access,-0.035315507897619544,0.035315507897619544,Position Interactions
step2_conclusion_and_summary_x_international_policy_precedents,-0.03504244688638199,0.03504244688638199,Position Interactions
step2_sequence_and_transition_x_public_health_outcomes,-0.029129607031053325,0.029129607031053325,Position Interactions
struct_conclusion_and_summary_then_addition_and_elaboration_s2s3,0.028399314926145246,0.028399314926145246,Structure Chains (len-2)
step3_clarification_and_specification,-0.028155796484537834,0.028155796484537834,Structure Position
step2_causal_reasoning_x_land_and_water_resource_use,-0.024647768933201863,0.024647768933201863,Position Interactions
step3_emphasis_and_evaluation_x_public_health_outcomes,0.023133321875096587,0.023133321875096587,Position Interactions
step3_alternative_protein_innovation,-0.022520645045086884,0.022520645045086884,Content Position
content_effectiveness_of_pigouvian_taxes_then_land_and_water_resource_use_s1s2,0.019506248886324948,0.019506248886324948,Content Chains (len-2)
content_greenhouse_gas_emissions_then_effectiveness_of_pigouvian_taxes_s2s3,0.019360520113250193,0.019360520113250193,Content Chains (len-2)
step2_conclusion_and_summary,0.017977546620071665,0.017977546620071665,Structure Position
content_land_and_water_resource_use_then_food_equity_and_access_s1s2,-0.017113104549090968,0.017113104549090968,Content Chains (len-2)
struct_evidence_and_authority_then_emphasis_and_evaluation_s2s3,-0.016410284744132003,0.016410284744132003,Structure Chains (len-2)
step2_sequence_and_transition,-0.015536625188853365,0.015536625188853365,Structure Position
content_agricultural_subsidy_reform_then_effectiveness_of_pigouvian_taxes_s2s3,0.01402301982431926,0.01402301982431926,Content Chains (len-2)
struct_conditional_then_concession_and_contrast_s1s2,0.013764561542562457,0.013764561542562457,Structure Chains (len-2)
step3_causal_reasoning_x_international_policy_precedents,0.012843931183596818,0.012843931183596818,Position Interactions
step2_addition_and_elaboration_x_land_and_water_resource_use,0.012373174066716792,0.012373174066716792,Position Interactions
step2_emphasis_and_evaluation_x_alternative_protein_innovation,-0.011304944468756326,0.011304944468756326,Position Interactions
step2_addition_and_elaboration_x_healthcare_cost_externalities,-0.010436802721824264,0.010436802721824264,Position Interactions
struct_clarification_and_specification_then_emphasis_and_evaluation_s2s3,-0.009624374398393311,0.009624374398393311,Structure Chains (len-2)
content_international_policy_precedents_then_greenhouse_gas_emissions_s2s3,0.009337451222445992,0.009337451222445992,Content Chains (len-2)
step2_conditional_x_healthcare_cost_externalities,0.008749757339904737,0.008749757339904737,Position Interactions
struct_sequence_and_transition_then_emphasis_and_evaluation_s2s3,-0.008305177813532353,0.008305177813532353,Structure Chains (len-2)
step2_sequence_and_transition_x_greenhouse_gas_emissions,0.006111492255842814,0.006111492255842814,Position Interactions
step2_emphasis_and_evaluation_x_greenhouse_gas_emissions,0.005150880565288064,0.005150880565288064,Position Interactions
step2_conclusion_and_summary_x_alternative_protein_innovation,0.004356308288660086,0.004356308288660086,Position Interactions
content_agricultural_subsidy_reform_then_healthcare_cost_externalities_s2s3,-0.0032983599826505454,0.0032983599826505454,Content Chains (len-2)
step2_evidence_and_authority,0.003113740623601954,0.003113740623601954,Structure Position
step3_clarification_and_specification_x_public_health_outcomes,0.0027760129255637134,0.0027760129255637134,Position Interactions
step3_agricultural_subsidy_reform,0.0014791959866620123,0.0014791959866620123,Content Position
struct_conditional_then_causal_reasoning_s1s2,0.0013880691506363803,0.0013880691506363803,Structure Chains (len-2)
content_land_and_water_resource_use_then_agricultural_subsidy_reform_s2s3,0.0009449859007049342,0.0009449859007049342,Content Chains (len-2)
step3_concession_and_contrast,0.0003470485926524196,0.0003470485926524196,Structure Position
step2_food_equity_and_access,-2.349815669533233e-05,2.349815669533233e-05,Content Position
