feature,coefficient,abs_coefficient,category
content_marine_ecosystem_destruction_then_intergenerational_responsibility_s2s3,-0.22689368670682222,0.22689368670682222,Content Chains (len-2)
struct_conclusion_and_summary_then_concession_and_contrast_s1s2,-0.2253649250059111,0.2253649250059111,Structure Chains (len-2)
struct_conditional_then_sequence_and_transition_s1s2,0.2209781684247526,0.2209781684247526,Structure Chains (len-2)
step1_addition_and_elaboration_x_recycling_system_failure,-0.21348346700549461,0.21348346700549461,Position Interactions
step3_conclusion_and_summary_x_marine_ecosystem_destruction,-0.20288668189371878,0.20288668189371878,Position Interactions
struct_addition_and_elaboration_then_concession_and_contrast_s2s3,0.20259501475988795,0.20259501475988795,Structure Chains (len-2)
step2_emphasis_and_evaluation_x_availability_of_alternatives,0.20133007642009879,0.20133007642009879,Position Interactions
step3_corporate_behavior_and_voluntary_failure,0.19869456159229845,0.19869456159229845,Content Position
struct_clarification_and_specification_then_clarification_and_specification_s1s2,-0.19762080063186854,0.19762080063186854,Structure Chains (len-2)
content_carbon_footprint_and_climate_then_intergenerational_responsibility_s2s3,-0.19704189553393367,0.19704189553393367,Content Chains (len-2)
step2_conditional_x_availability_of_alternatives,-0.19563124562785203,0.19563124562785203,Position Interactions
content_marine_ecosystem_destruction_then_availability_of_alternatives_s2s3,-0.1943962081419486,0.1943962081419486,Content Chains (len-2)
struct_addition_and_elaboration_then_sequence_and_transition_s2s3,0.18734931723457085,0.18734931723457085,Structure Chains (len-2)
content_intergenerational_responsibility_then_global_waste_trade_injustice_s1s2,0.18729650240038243,0.18729650240038243,Content Chains (len-2)
step3_evidence_and_authority_x_global_waste_trade_injustice,-0.18569798068498208,0.18569798068498208,Position Interactions
struct_clarification_and_specification_then_exemplification_s1s2,0.17883858332341696,0.17883858332341696,Structure Chains (len-2)
struct_conditional_then_concession_and_contrast_s1s2,0.16946284758112237,0.16946284758112237,Structure Chains (len-2)
step2_concession_and_contrast,0.16729948943310724,0.16729948943310724,Structure Position
step2_addition_and_elaboration,0.16711104705593088,0.16711104705593088,Structure Position
step2_conclusion_and_summary_x_economic_externalities,0.16567326228912654,0.16567326228912654,Position Interactions
step3_conditional,-0.1637252708146381,0.1637252708146381,Structure Position
step3_addition_and_elaboration_x_intergenerational_responsibility,0.16348545323841163,0.16348545323841163,Position Interactions
step2_conclusion_and_summary,-0.1633780957634288,0.1633780957634288,Structure Position
step2_conditional_x_carbon_footprint_and_climate,0.16169414028573975,0.16169414028573975,Position Interactions
struct_clarification_and_specification_then_emphasis_and_evaluation_s2s3,0.1597708916043597,0.1597708916043597,Structure Chains (len-2)
step2_causal_reasoning_x_carbon_footprint_and_climate,-0.15953673691213457,0.15953673691213457,Position Interactions
step2_conclusion_and_summary_x_recycling_system_failure,0.15514026217240492,0.15514026217240492,Position Interactions
struct_conclusion_and_summary_then_conditional_s1s2,-0.15491757403585518,0.15491757403585518,Structure Chains (len-2)
step3_recycling_system_failure,0.14714683468390138,0.14714683468390138,Content Position
step2_carbon_footprint_and_climate,-0.14326401168592298,0.14326401168592298,Content Position
content_recycling_system_failure_then_marine_ecosystem_destruction_s1s2,-0.142349766647347,0.142349766647347,Content Chains (len-2)
content_economic_externalities_then_availability_of_alternatives_s2s3,0.1422328703434198,0.1422328703434198,Content Chains (len-2)
step2_conclusion_and_summary_x_intergenerational_responsibility,-0.1410942387257659,0.1410942387257659,Position Interactions
content_availability_of_alternatives_then_marine_ecosystem_destruction_s2s3,-0.1401053398707851,0.1401053398707851,Content Chains (len-2)
step3_carbon_footprint_and_climate,-0.1387475383661678,0.1387475383661678,Content Position
step3_sequence_and_transition_x_success_of_existing_bans,0.13743199713281068,0.13743199713281068,Position Interactions
step3_sequence_and_transition,0.1373281813722807,0.1373281813722807,Structure Position
step2_exemplification_x_availability_of_alternatives,0.13625512395557884,0.13625512395557884,Position Interactions
content_corporate_behavior_and_voluntary_failure_then_availability_of_alternatives_s2s3,-0.13324937059410596,0.13324937059410596,Content Chains (len-2)
content_intergenerational_responsibility_then_microplastics_and_human_health_s1s2,-0.13225975508165136,0.13225975508165136,Content Chains (len-2)
content_marine_ecosystem_destruction_then_availability_of_alternatives_s1s2,0.13051108721835566,0.13051108721835566,Content Chains (len-2)
content_recycling_system_failure_then_microplastics_and_human_health_s1s2,0.1292960893047234,0.1292960893047234,Content Chains (len-2)
step2_clarification_and_specification_x_corporate_behavior_and_voluntary_failure,-0.12399325720539577,0.12399325720539577,Position Interactions
step1_conclusion_and_summary_x_availability_of_alternatives,-0.12018434142674442,0.12018434142674442,Position Interactions
step3_conclusion_and_summary_x_recycling_system_failure,-0.11973684520332414,0.11973684520332414,Position Interactions
struct_clarification_and_specification_then_causal_reasoning_s1s2,0.11820489855772497,0.11820489855772497,Structure Chains (len-2)
step3_causal_reasoning_x_carbon_footprint_and_climate,-0.11806663684834104,0.11806663684834104,Position Interactions
step2_conditional_x_global_waste_trade_injustice,0.11670240619852869,0.11670240619852869,Position Interactions
content_global_waste_trade_injustice_then_availability_of_alternatives_s2s3,0.11400142266493815,0.11400142266493815,Content Chains (len-2)
struct_emphasis_and_evaluation_then_conclusion_and_summary_s2s3,0.11313966977671176,0.11313966977671176,Structure Chains (len-2)
content_recycling_system_failure_then_recycling_system_failure_s2s3,-0.11242515631225854,0.11242515631225854,Content Chains (len-2)
step3_conditional_x_success_of_existing_bans,-0.11006282488196692,0.11006282488196692,Position Interactions
step2_addition_and_elaboration_x_carbon_footprint_and_climate,0.10982849012848678,0.10982849012848678,Position Interactions
struct_sequence_and_transition_then_conditional_s2s3,0.10706455717995897,0.10706455717995897,Structure Chains (len-2)
step2_sequence_and_transition_x_availability_of_alternatives,-0.10682934303015218,0.10682934303015218,Position Interactions
struct_conditional_then_causal_reasoning_s2s3,-0.10376307186833551,0.10376307186833551,Structure Chains (len-2)
step2_conditional_x_intergenerational_responsibility,-0.1025299938315626,0.1025299938315626,Position Interactions
content_success_of_existing_bans_then_intergenerational_responsibility_s2s3,0.10214887968259863,0.10214887968259863,Content Chains (len-2)
content_recycling_system_failure_then_availability_of_alternatives_s1s2,0.10135116533758193,0.10135116533758193,Content Chains (len-2)
step3_emphasis_and_evaluation_x_availability_of_alternatives,0.10102911334377451,0.10102911334377451,Position Interactions
content_microplastics_and_human_health_then_availability_of_alternatives_s2s3,0.100973483192618,0.100973483192618,Content Chains (len-2)
content_microplastics_and_human_health_then_intergenerational_responsibility_s2s3,-0.10041425398269985,0.10041425398269985,Content Chains (len-2)
step2_causal_reasoning_x_recycling_system_failure,-0.09942186710326346,0.09942186710326346,Position Interactions
step2_addition_and_elaboration_x_economic_externalities,0.0994051811057047,0.0994051811057047,Position Interactions
step2_conditional_x_corporate_behavior_and_voluntary_failure,0.09824743548176221,0.09824743548176221,Position Interactions
content_availability_of_alternatives_then_success_of_existing_bans_s2s3,-0.09776313484434503,0.09776313484434503,Content Chains (len-2)
step2_addition_and_elaboration_x_marine_ecosystem_destruction,0.09614193454373164,0.09614193454373164,Position Interactions
struct_concession_and_contrast_then_conditional_s2s3,0.09588449480332266,0.09588449480332266,Structure Chains (len-2)
step2_clarification_and_specification_x_global_waste_trade_injustice,-0.09561791939657445,0.09561791939657445,Position Interactions
step2_evidence_and_authority_x_intergenerational_responsibility,-0.09533170804694142,0.09533170804694142,Position Interactions
content_global_waste_trade_injustice_then_carbon_footprint_and_climate_s1s2,-0.09481617261418628,0.09481617261418628,Content Chains (len-2)
step3_causal_reasoning_x_global_waste_trade_injustice,-0.09250093002885448,0.09250093002885448,Position Interactions
struct_conditional_then_addition_and_elaboration_s1s2,0.09040038349491718,0.09040038349491718,Structure Chains (len-2)
step2_intergenerational_responsibility,-0.08973428461870354,0.08973428461870354,Content Position
step1_causal_reasoning_x_recycling_system_failure,-0.08869384604978853,0.08869384604978853,Position Interactions
step2_causal_reasoning_x_marine_ecosystem_destruction,-0.08867350151244244,0.08867350151244244,Position Interactions
step3_clarification_and_specification_x_availability_of_alternatives,0.08650626011795452,0.08650626011795452,Position Interactions
step3_clarification_and_specification,-0.0864837933696412,0.0864837933696412,Structure Position
step3_conclusion_and_summary_x_economic_externalities,0.08505542827517089,0.08505542827517089,Position Interactions
step3_economic_externalities,0.08235199653282523,0.08235199653282523,Content Position
struct_conditional_then_emphasis_and_evaluation_s2s3,0.08017013807367136,0.08017013807367136,Structure Chains (len-2)
struct_conclusion_and_summary_then_conclusion_and_summary_s2s3,-0.07871130603436591,0.07871130603436591,Structure Chains (len-2)
struct_conditional_then_conclusion_and_summary_s2s3,-0.07811967034172602,0.07811967034172602,Structure Chains (len-2)
content_intergenerational_responsibility_then_intergenerational_responsibility_s2s3,-0.07761631592974115,0.07761631592974115,Content Chains (len-2)
content_microplastics_and_human_health_then_success_of_existing_bans_s2s3,0.07667497212111254,0.07667497212111254,Content Chains (len-2)
struct_conditional_then_concession_and_contrast_s2s3,-0.07537380360129924,0.07537380360129924,Structure Chains (len-2)
step3_emphasis_and_evaluation_x_microplastics_and_human_health,0.07518153114871777,0.07518153114871777,Position Interactions
content_corporate_behavior_and_voluntary_failure_then_corporate_behavior_and_voluntary_failure_s2s3,-0.07459202953969318,0.07459202953969318,Content Chains (len-2)
step3_conditional_x_carbon_footprint_and_climate,0.0731484920505406,0.0731484920505406,Position Interactions
struct_conclusion_and_summary_then_causal_reasoning_s2s3,-0.07264269508655473,0.07264269508655473,Structure Chains (len-2)
step2_clarification_and_specification_x_microplastics_and_human_health,0.07040593390218905,0.07040593390218905,Position Interactions
content_recycling_system_failure_then_corporate_behavior_and_voluntary_failure_s1s2,-0.06877525898567503,0.06877525898567503,Content Chains (len-2)
content_recycling_system_failure_then_availability_of_alternatives_s2s3,0.06740076232534604,0.06740076232534604,Content Chains (len-2)
struct_emphasis_and_evaluation_then_addition_and_elaboration_s2s3,0.06717258500990222,0.06717258500990222,Structure Chains (len-2)
step1_conclusion_and_summary_x_marine_ecosystem_destruction,0.06676008483385022,0.06676008483385022,Position Interactions
struct_causal_reasoning_then_concession_and_contrast_s2s3,0.06640489227804497,0.06640489227804497,Structure Chains (len-2)
struct_conclusion_and_summary_then_conditional_s2s3,-0.0659456055693164,0.0659456055693164,Structure Chains (len-2)
step3_addition_and_elaboration_x_success_of_existing_bans,0.06520957686000807,0.06520957686000807,Position Interactions
content_intergenerational_responsibility_then_corporate_behavior_and_voluntary_failure_s1s2,0.06401246600026798,0.06401246600026798,Content Chains (len-2)
content_recycling_system_failure_then_success_of_existing_bans_s1s2,-0.06146054131479297,0.06146054131479297,Content Chains (len-2)
step3_emphasis_and_evaluation_x_recycling_system_failure,-0.06041961376625874,0.06041961376625874,Position Interactions
step1_conclusion_and_summary_x_recycling_system_failure,-0.060301025090700774,0.060301025090700774,Position Interactions
content_marine_ecosystem_destruction_then_carbon_footprint_and_climate_s2s3,-0.06009947552244443,0.06009947552244443,Content Chains (len-2)
step2_clarification_and_specification_x_availability_of_alternatives,0.05956234465684677,0.05956234465684677,Position Interactions
step3_addition_and_elaboration_x_microplastics_and_human_health,-0.05929231386122362,0.05929231386122362,Position Interactions
step3_emphasis_and_evaluation_x_marine_ecosystem_destruction,-0.05888959068150314,0.05888959068150314,Position Interactions
step3_conclusion_and_summary_x_intergenerational_responsibility,-0.05701236034375088,0.05701236034375088,Position Interactions
content_microplastics_and_human_health_then_global_waste_trade_injustice_s2s3,-0.05663003900909738,0.05663003900909738,Content Chains (len-2)
struct_conditional_then_conclusion_and_summary_s1s2,-0.05443434542498616,0.05443434542498616,Structure Chains (len-2)
step3_conditional_x_microplastics_and_human_health,0.05368048641214924,0.05368048641214924,Position Interactions
step2_sequence_and_transition_x_microplastics_and_human_health,0.05328509433989597,0.05328509433989597,Position Interactions
step2_conclusion_and_summary_x_marine_ecosystem_destruction,-0.050915822849343394,0.050915822849343394,Position Interactions
step3_conclusion_and_summary,-0.05017803403759176,0.05017803403759176,Structure Position
step3_sequence_and_transition_x_availability_of_alternatives,-0.04635702421615293,0.04635702421615293,Position Interactions
step2_sequence_and_transition_x_intergenerational_responsibility,0.04359666521448623,0.04359666521448623,Position Interactions
struct_clarification_and_specification_then_addition_and_elaboration_s2s3,-0.04317622750262318,0.04317622750262318,Structure Chains (len-2)
step3_conclusion_and_summary_x_carbon_footprint_and_climate,-0.042668435599296214,0.042668435599296214,Position Interactions
content_availability_of_alternatives_then_economic_externalities_s2s3,0.041433142889237023,0.041433142889237023,Content Chains (len-2)
struct_addition_and_elaboration_then_emphasis_and_evaluation_s2s3,-0.0411800193117803,0.0411800193117803,Structure Chains (len-2)
content_intergenerational_responsibility_then_economic_externalities_s2s3,0.04050519972792657,0.04050519972792657,Content Chains (len-2)
struct_causal_reasoning_then_sequence_and_transition_s1s2,-0.04019964590707743,0.04019964590707743,Structure Chains (len-2)
step2_addition_and_elaboration_x_success_of_existing_bans,-0.039809147390317,0.039809147390317,Position Interactions
content_intergenerational_responsibility_then_carbon_footprint_and_climate_s2s3,-0.0388036634053238,0.0388036634053238,Content Chains (len-2)
step2_clarification_and_specification,-0.03825109530605444,0.03825109530605444,Structure Position
step2_concession_and_contrast_x_microplastics_and_human_health,-0.03682097670925963,0.03682097670925963,Position Interactions
content_carbon_footprint_and_climate_then_success_of_existing_bans_s2s3,0.03609309813708411,0.03609309813708411,Content Chains (len-2)
struct_evidence_and_authority_then_conditional_s2s3,-0.036057246318385645,0.036057246318385645,Structure Chains (len-2)
step2_emphasis_and_evaluation_x_intergenerational_responsibility,0.03582798110751423,0.03582798110751423,Position Interactions
step3_exemplification_x_recycling_system_failure,0.03335018381044643,0.03335018381044643,Position Interactions
step3_microplastics_and_human_health,0.030927306193375453,0.030927306193375453,Content Position
content_corporate_behavior_and_voluntary_failure_then_intergenerational_responsibility_s2s3,0.029137760917353036,0.029137760917353036,Content Chains (len-2)
struct_clarification_and_specification_then_conclusion_and_summary_s2s3,-0.02883491855433652,0.02883491855433652,Structure Chains (len-2)
step3_conditional_x_availability_of_alternatives,-0.028320142544926655,0.028320142544926655,Position Interactions
step3_causal_reasoning_x_success_of_existing_bans,-0.02725732367541002,0.02725732367541002,Position Interactions
content_carbon_footprint_and_climate_then_carbon_footprint_and_climate_s2s3,0.026771590946547436,0.026771590946547436,Content Chains (len-2)
struct_concession_and_contrast_then_conditional_s1s2,0.02673856568782691,0.02673856568782691,Structure Chains (len-2)
step3_concession_and_contrast_x_recycling_system_failure,0.025323292964228677,0.025323292964228677,Position Interactions
step2_economic_externalities,0.024596070144102818,0.024596070144102818,Content Position
step2_conditional,-0.023804426155283005,0.023804426155283005,Structure Position
struct_sequence_and_transition_then_conclusion_and_summary_s2s3,0.023164413493357332,0.023164413493357332,Structure Chains (len-2)
struct_conditional_then_addition_and_elaboration_s2s3,0.022448291415272683,0.022448291415272683,Structure Chains (len-2)
step2_sequence_and_transition,0.022318226713941493,0.022318226713941493,Structure Position
struct_clarification_and_specification_then_concession_and_contrast_s1s2,0.02190891673626569,0.02190891673626569,Structure Chains (len-2)
step2_addition_and_elaboration_x_global_waste_trade_injustice,0.021164119918270996,0.021164119918270996,Position Interactions
step3_conclusion_and_summary_x_global_waste_trade_injustice,0.0207276136677644,0.0207276136677644,Position Interactions
step2_emphasis_and_evaluation_x_carbon_footprint_and_climate,-0.019739001939313935,0.019739001939313935,Position Interactions
content_global_waste_trade_injustice_then_marine_ecosystem_destruction_s1s2,0.018551960601829936,0.018551960601829936,Content Chains (len-2)
content_microplastics_and_human_health_then_recycling_system_failure_s2s3,0.017339918873009192,0.017339918873009192,Content Chains (len-2)
content_success_of_existing_bans_then_corporate_behavior_and_voluntary_failure_s2s3,-0.017235533917248396,0.017235533917248396,Content Chains (len-2)
step2_conditional_x_marine_ecosystem_destruction,-0.01717066776092217,0.01717066776092217,Position Interactions
struct_conditional_then_causal_reasoning_s1s2,-0.012614833619778304,0.012614833619778304,Structure Chains (len-2)
step3_conclusion_and_summary_x_success_of_existing_bans,0.011448157832796764,0.011448157832796764,Position Interactions
step3_emphasis_and_evaluation_x_corporate_behavior_and_voluntary_failure,0.010685692989905736,0.010685692989905736,Position Interactions
struct_conditional_then_evidence_and_authority_s2s3,0.009175828389088692,0.009175828389088692,Structure Chains (len-2)
step2_conditional_x_microplastics_and_human_health,-0.009097429149348463,0.009097429149348463,Position Interactions
content_availability_of_alternatives_then_recycling_system_failure_s2s3,0.008115591222081895,0.008115591222081895,Content Chains (len-2)
struct_causal_reasoning_then_conclusion_and_summary_s2s3,-0.006951052411894547,0.006951052411894547,Structure Chains (len-2)
step3_clarification_and_specification_x_intergenerational_responsibility,-0.006603933882209772,0.006603933882209772,Position Interactions
struct_conclusion_and_summary_then_addition_and_elaboration_s2s3,0.0065878653227203566,0.0065878653227203566,Structure Chains (len-2)
step2_sequence_and_transition_x_success_of_existing_bans,-0.00629964590331079,0.00629964590331079,Position Interactions
step2_addition_and_elaboration_x_corporate_behavior_and_voluntary_failure,-0.00561663869251313,0.00561663869251313,Position Interactions
content_recycling_system_failure_then_marine_ecosystem_destruction_s2s3,-0.005265219277834797,0.005265219277834797,Content Chains (len-2)
step3_addition_and_elaboration_x_global_waste_trade_injustice,0.004980182989951747,0.004980182989951747,Position Interactions
struct_addition_and_elaboration_then_conclusion_and_summary_s2s3,0.00493844780703363,0.00493844780703363,Structure Chains (len-2)
step2_causal_reasoning_x_intergenerational_responsibility,0.004621453716478486,0.004621453716478486,Position Interactions
step2_exemplification_x_recycling_system_failure,-0.004378059502446998,0.004378059502446998,Position Interactions
struct_clarification_and_specification_then_addition_and_elaboration_s1s2,-0.003686494166505376,0.003686494166505376,Structure Chains (len-2)
struct_clarification_and_specification_then_conditional_s2s3,-0.0027474156458087424,0.0027474156458087424,Structure Chains (len-2)
step3_causal_reasoning_x_availability_of_alternatives,0.00040177319055123323,0.00040177319055123323,Position Interactions
