feature,coefficient,abs_coefficient,category
step2_precedent_and_long_term_effects,0.10006162560274845,0.10006162560274845,Content Position
step1_conditional_x_justice_and_fairness,0.09714455246790793,0.09714455246790793,Position Interactions
struct_concession_and_contrast_then_emphasis_and_evaluation_s1s2,-0.09449884617203252,0.09449884617203252,Structure Chains (len-2)
step2_governance_and_accountability,-0.09369673112857427,0.09369673112857427,Content Position
struct_addition_and_elaboration_then_sequence_and_transition_s2s3,-0.09357050859196794,0.09357050859196794,Structure Chains (len-2)
struct_exemplification_then_addition_and_elaboration_s2s3,0.0928897754289449,0.0928897754289449,Structure Chains (len-2)
struct_causal_reasoning_then_addition_and_elaboration_s1s2,0.09257036962118685,0.09257036962118685,Structure Chains (len-2)
struct_evidence_and_authority_then_emphasis_and_evaluation_s2s3,0.09146637239038713,0.09146637239038713,Structure Chains (len-2)
content_justice_and_fairness_then_rights_and_liberties_s2s3,-0.09145940638159324,0.09145940638159324,Content Chains (len-2)
struct_addition_and_elaboration_then_addition_and_elaboration_s2s3,-0.08934910459267668,0.08934910459267668,Structure Chains (len-2)
step2_evidence_and_authority_x_justice_and_fairness,-0.08894421867725716,0.08894421867725716,Position Interactions
step2_causal_reasoning_x_rights_and_liberties,-0.0843816399134676,0.0843816399134676,Position Interactions
struct_causal_reasoning_then_causal_reasoning_s2s3,-0.08436968476740841,0.08436968476740841,Structure Chains (len-2)
struct_conditional_then_addition_and_elaboration_s2s3,-0.08414586924323869,0.08414586924323869,Structure Chains (len-2)
struct_causal_reasoning_then_clarification_and_specification_s1s2,-0.08381682247314716,0.08381682247314716,Structure Chains (len-2)
step3_governance_and_accountability,-0.08361350819687442,0.08361350819687442,Content Position
step3_causal_reasoning_x_precedent_and_long_term_effects,-0.08271297597479937,0.08271297597479937,Position Interactions
content_ethical_principles_then_feasibility_and_implementation_s2s3,-0.08209669923188125,0.08209669923188125,Content Chains (len-2)
step3_causal_reasoning_x_feasibility_and_implementation,-0.08155616163058099,0.08155616163058099,Position Interactions
content_feasibility_and_implementation_then_risk_and_unintended_consequences_s2s3,0.07760309776689722,0.07760309776689722,Content Chains (len-2)
step2_conclusion_and_summary,-0.07717241208424135,0.07717241208424135,Structure Position
step2_clarification_and_specification,-0.07649414325892552,0.07649414325892552,Structure Position
content_incentives_and_power_dynamics_then_risk_and_unintended_consequences_s2s3,-0.07631407570755139,0.07631407570755139,Content Chains (len-2)
step2_concession_and_contrast_x_feasibility_and_implementation,0.07596620877834923,0.07596620877834923,Position Interactions
struct_addition_and_elaboration_then_conditional_s2s3,0.07489429785141452,0.07489429785141452,Structure Chains (len-2)
struct_conclusion_and_summary_then_conclusion_and_summary_s2s3,0.0699614747579055,0.0699614747579055,Structure Chains (len-2)
struct_concession_and_contrast_then_addition_and_elaboration_s1s2,0.06807363390833607,0.06807363390833607,Structure Chains (len-2)
step2_sequence_and_transition,0.06467527988687193,0.06467527988687193,Structure Position
step2_causal_reasoning_x_ethical_principles,0.06380845481008222,0.06380845481008222,Position Interactions
content_risk_and_unintended_consequences_then_feasibility_and_implementation_s2s3,0.05870848566497999,0.05870848566497999,Content Chains (len-2)
struct_conclusion_and_summary_then_clarification_and_specification_s2s3,-0.05822524381731298,0.05822524381731298,Structure Chains (len-2)
struct_addition_and_elaboration_then_emphasis_and_evaluation_s2s3,0.05805813433537947,0.05805813433537947,Structure Chains (len-2)
content_incentives_and_power_dynamics_then_precedent_and_long_term_effects_s2s3,0.05798176634590607,0.05798176634590607,Content Chains (len-2)
struct_emphasis_and_evaluation_then_emphasis_and_evaluation_s2s3,-0.05777372061266926,0.05777372061266926,Structure Chains (len-2)
struct_clarification_and_specification_then_conclusion_and_summary_s2s3,-0.05728864963287133,0.05728864963287133,Structure Chains (len-2)
step3_causal_reasoning_x_stakeholder_responsibility,-0.05686065878868561,0.05686065878868561,Position Interactions
step2_causal_reasoning_x_feasibility_and_implementation,-0.05676884133199588,0.05676884133199588,Position Interactions
step2_conditional_x_justice_and_fairness,0.05610233387328095,0.05610233387328095,Position Interactions
step1_clarification_and_specification,-0.05562601667203756,0.05562601667203756,Structure Position
step3_conclusion_and_summary_x_ethical_principles,0.055283868099786464,0.055283868099786464,Position Interactions
step2_conditional_x_cost_benefit_and_impact_analysis,0.054743738074731825,0.054743738074731825,Position Interactions
content_feasibility_and_implementation_then_incentives_and_power_dynamics_s2s3,0.05397604607590932,0.05397604607590932,Content Chains (len-2)
step2_evidence_and_authority_x_feasibility_and_implementation,0.05320628243373536,0.05320628243373536,Position Interactions
step3_exemplification_x_precedent_and_long_term_effects,0.05304114786206073,0.05304114786206073,Position Interactions
step1_conditional_x_risk_and_unintended_consequences,0.05133480200499425,0.05133480200499425,Position Interactions
struct_conclusion_and_summary_then_causal_reasoning_s2s3,-0.04981436601603588,0.04981436601603588,Structure Chains (len-2)
step2_causal_reasoning_x_stakeholder_responsibility,-0.048672573294479736,0.048672573294479736,Position Interactions
struct_evidence_and_authority_then_concession_and_contrast_s2s3,-0.046996182075897106,0.046996182075897106,Structure Chains (len-2)
step1_conditional_x_feasibility_and_implementation,-0.04253922359491682,0.04253922359491682,Position Interactions
step3_causal_reasoning_x_risk_and_unintended_consequences,-0.04130244762908851,0.04130244762908851,Position Interactions
struct_conditional_then_conditional_s1s2,-0.038621673851630366,0.038621673851630366,Structure Chains (len-2)
step1_sequence_and_transition,0.036958350782832404,0.036958350782832404,Structure Position
step3_clarification_and_specification_x_precedent_and_long_term_effects,0.03605006098894383,0.03605006098894383,Position Interactions
struct_conditional_then_causal_reasoning_s2s3,-0.035622262207153386,0.035622262207153386,Structure Chains (len-2)
content_justice_and_fairness_then_cost_benefit_and_impact_analysis_s1s2,0.035047062469108645,0.035047062469108645,Content Chains (len-2)
struct_emphasis_and_evaluation_then_conclusion_and_summary_s2s3,0.033032124925517714,0.033032124925517714,Structure Chains (len-2)
struct_concession_and_contrast_then_evidence_and_authority_s1s2,0.032478258550485514,0.032478258550485514,Structure Chains (len-2)
content_precedent_and_long_term_effects_then_incentives_and_power_dynamics_s2s3,-0.03187197564940528,0.03187197564940528,Content Chains (len-2)
step2_sequence_and_transition_x_incentives_and_power_dynamics,0.02879336645566624,0.02879336645566624,Position Interactions
struct_clarification_and_specification_then_addition_and_elaboration_s1s2,-0.02634871702576107,0.02634871702576107,Structure Chains (len-2)
struct_evidence_and_authority_then_addition_and_elaboration_s2s3,0.026233653332003986,0.026233653332003986,Structure Chains (len-2)
step2_emphasis_and_evaluation_x_feasibility_and_implementation,0.022244831350093,0.022244831350093,Position Interactions
step2_addition_and_elaboration_x_ethical_principles,-0.02210067783234858,0.02210067783234858,Position Interactions
content_cost_benefit_and_impact_analysis_then_risk_and_unintended_consequences_s2s3,-0.02122773580957318,0.02122773580957318,Content Chains (len-2)
struct_addition_and_elaboration_then_conclusion_and_summary_s2s3,-0.019546335975799533,0.019546335975799533,Structure Chains (len-2)
struct_causal_reasoning_then_exemplification_s1s2,-0.019196396673022937,0.019196396673022937,Structure Chains (len-2)
step2_clarification_and_specification_x_precedent_and_long_term_effects,0.018555316028246196,0.018555316028246196,Position Interactions
step2_exemplification_x_justice_and_fairness,-0.018421228953880625,0.018421228953880625,Position Interactions
step3_conditional_x_cost_benefit_and_impact_analysis,0.01790914523759122,0.01790914523759122,Position Interactions
step2_emphasis_and_evaluation_x_rights_and_liberties,0.01750638761522071,0.01750638761522071,Position Interactions
content_rights_and_liberties_then_feasibility_and_implementation_s2s3,0.015809580090337113,0.015809580090337113,Content Chains (len-2)
struct_emphasis_and_evaluation_then_addition_and_elaboration_s2s3,0.01571264603434112,0.01571264603434112,Structure Chains (len-2)
step2_addition_and_elaboration,0.015195900270152133,0.015195900270152133,Structure Position
content_feasibility_and_implementation_then_justice_and_fairness_s1s2,0.01508900092446563,0.01508900092446563,Content Chains (len-2)
content_incentives_and_power_dynamics_then_feasibility_and_implementation_s2s3,0.013978428637544475,0.013978428637544475,Content Chains (len-2)
step1_incentives_and_power_dynamics,-0.013574596496923295,0.013574596496923295,Content Position
step2_concession_and_contrast,0.013452673339064927,0.013452673339064927,Structure Position
step2_addition_and_elaboration_x_precedent_and_long_term_effects,0.01278779284315174,0.01278779284315174,Position Interactions
step1_evidence_and_authority_x_feasibility_and_implementation,0.01237646335755805,0.01237646335755805,Position Interactions
step2_sequence_and_transition_x_precedent_and_long_term_effects,0.0122050459634484,0.0122050459634484,Position Interactions
struct_evidence_and_authority_then_causal_reasoning_s2s3,-0.010936188393140298,0.010936188393140298,Structure Chains (len-2)
struct_clarification_and_specification_then_emphasis_and_evaluation_s2s3,0.010897356605490599,0.010897356605490599,Structure Chains (len-2)
content_cost_benefit_and_impact_analysis_then_precedent_and_long_term_effects_s2s3,0.009368242872537003,0.009368242872537003,Content Chains (len-2)
struct_clarification_and_specification_then_causal_reasoning_s2s3,-0.007575343508134671,0.007575343508134671,Structure Chains (len-2)
struct_conclusion_and_summary_then_emphasis_and_evaluation_s2s3,-0.006611417838748261,0.006611417838748261,Structure Chains (len-2)
step2_addition_and_elaboration_x_rights_and_liberties,-0.00626947072240489,0.00626947072240489,Position Interactions
content_risk_and_unintended_consequences_then_precedent_and_long_term_effects_s1s2,0.005520139838079539,0.005520139838079539,Content Chains (len-2)
struct_evidence_and_authority_then_sequence_and_transition_s2s3,0.005468067889383413,0.005468067889383413,Structure Chains (len-2)
content_feasibility_and_implementation_then_ethical_principles_s2s3,0.005405928018707623,0.005405928018707623,Content Chains (len-2)
content_feasibility_and_implementation_then_precedent_and_long_term_effects_s2s3,-0.004949457932361706,0.004949457932361706,Content Chains (len-2)
content_feasibility_and_implementation_then_incentives_and_power_dynamics_s1s2,0.004880074264241724,0.004880074264241724,Content Chains (len-2)
content_incentives_and_power_dynamics_then_governance_and_accountability_s2s3,-0.003990590637134287,0.003990590637134287,Content Chains (len-2)
step3_incentives_and_power_dynamics,-0.0036645611750093514,0.0036645611750093514,Content Position
step2_rights_and_liberties,-0.003434902591862013,0.003434902591862013,Content Position
step3_concession_and_contrast_x_risk_and_unintended_consequences,0.002924387988225386,0.002924387988225386,Position Interactions
content_feasibility_and_implementation_then_feasibility_and_implementation_s1s2,-0.0029224960292882564,0.0029224960292882564,Content Chains (len-2)
step2_conclusion_and_summary_x_feasibility_and_implementation,0.00268189522932411,0.00268189522932411,Position Interactions
struct_causal_reasoning_then_emphasis_and_evaluation_s1s2,0.0025881137835859808,0.0025881137835859808,Structure Chains (len-2)
struct_causal_reasoning_then_addition_and_elaboration_s2s3,-0.0008816784114925882,0.0008816784114925882,Structure Chains (len-2)
step3_emphasis_and_evaluation,0.0006490694453571938,0.0006490694453571938,Structure Position
struct_conclusion_and_summary_then_addition_and_elaboration_s1s2,-0.00015495796530085328,0.00015495796530085328,Structure Chains (len-2)
