feature,coefficient,abs_coefficient,category
struct_clarification_and_specification_then_conclusion_and_summary_s2s3,-0.08912532237385278,0.08912532237385278,Structure Chains (len-2)
step2_sequence_and_transition_x_marine_ecosystem_destruction,-0.08734872101107555,0.08734872101107555,Position Interactions
step2_intergenerational_responsibility,-0.08728765331232632,0.08728765331232632,Content Position
step2_addition_and_elaboration_x_microplastics_and_human_health,-0.08694894127869704,0.08694894127869704,Position Interactions
step2_conclusion_and_summary_x_recycling_system_failure,-0.08678980065303403,0.08678980065303403,Position Interactions
step2_addition_and_elaboration_x_availability_of_alternatives,0.08622915892145681,0.08622915892145681,Position Interactions
step2_clarification_and_specification_x_success_of_existing_bans,-0.08430806736780946,0.08430806736780946,Position Interactions
step2_global_waste_trade_injustice,0.08002505051798435,0.08002505051798435,Content Position
content_availability_of_alternatives_then_microplastics_and_human_health_s2s3,0.078791623063301,0.078791623063301,Content Chains (len-2)
content_success_of_existing_bans_then_microplastics_and_human_health_s2s3,0.07788849740773376,0.07788849740773376,Content Chains (len-2)
step2_causal_reasoning_x_microplastics_and_human_health,0.07728637209157614,0.07728637209157614,Position Interactions
content_global_waste_trade_injustice_then_availability_of_alternatives_s2s3,0.07404082795450066,0.07404082795450066,Content Chains (len-2)
content_global_waste_trade_injustice_then_marine_ecosystem_destruction_s1s2,-0.07302176718495967,0.07302176718495967,Content Chains (len-2)
step2_clarification_and_specification_x_microplastics_and_human_health,-0.07281177866808615,0.07281177866808615,Position Interactions
step3_clarification_and_specification_x_marine_ecosystem_destruction,-0.0683270295060656,0.0683270295060656,Position Interactions
step2_conditional_x_global_waste_trade_injustice,0.06513674140002568,0.06513674140002568,Position Interactions
step2_conditional_x_corporate_behavior_and_voluntary_failure,-0.06487650605940748,0.06487650605940748,Position Interactions
struct_conditional_then_exemplification_s2s3,0.06153625765205939,0.06153625765205939,Structure Chains (len-2)
step2_emphasis_and_evaluation_x_carbon_footprint_and_climate,-0.059708563503937474,0.059708563503937474,Position Interactions
step3_causal_reasoning_x_corporate_behavior_and_voluntary_failure,0.058940812548360304,0.058940812548360304,Position Interactions
step3_conclusion_and_summary,-0.05494624945558223,0.05494624945558223,Structure Position
step3_emphasis_and_evaluation_x_intergenerational_responsibility,0.05434795419146154,0.05434795419146154,Position Interactions
step3_addition_and_elaboration_x_corporate_behavior_and_voluntary_failure,-0.05228877897070554,0.05228877897070554,Position Interactions
step2_causal_reasoning_x_availability_of_alternatives,-0.05216385232938132,0.05216385232938132,Position Interactions
step3_causal_reasoning_x_microplastics_and_human_health,0.05201657445458086,0.05201657445458086,Position Interactions
content_carbon_footprint_and_climate_then_intergenerational_responsibility_s2s3,-0.04880156824756288,0.04880156824756288,Content Chains (len-2)
struct_conclusion_and_summary_then_causal_reasoning_s2s3,-0.048239323939584244,0.048239323939584244,Structure Chains (len-2)
struct_conclusion_and_summary_then_addition_and_elaboration_s1s2,-0.044047384990584304,0.044047384990584304,Structure Chains (len-2)
step2_emphasis_and_evaluation_x_success_of_existing_bans,0.04386032555705568,0.04386032555705568,Position Interactions
step3_clarification_and_specification_x_success_of_existing_bans,0.043858626597603485,0.043858626597603485,Position Interactions
struct_conditional_then_emphasis_and_evaluation_s1s2,-0.04347479697622465,0.04347479697622465,Structure Chains (len-2)
step1_clarification_and_specification,0.04104942395713927,0.04104942395713927,Structure Position
step1_conditional_x_global_waste_trade_injustice,0.04094450499129848,0.04094450499129848,Position Interactions
step3_addition_and_elaboration,-0.0397973380881138,0.0397973380881138,Structure Position
step2_carbon_footprint_and_climate,-0.03890284065539295,0.03890284065539295,Content Position
struct_addition_and_elaboration_then_conclusion_and_summary_s2s3,-0.03595436819081714,0.03595436819081714,Structure Chains (len-2)
step3_conclusion_and_summary_x_recycling_system_failure,-0.03441339897031988,0.03441339897031988,Position Interactions
step3_clarification_and_specification,-0.03438561692507238,0.03438561692507238,Structure Position
content_availability_of_alternatives_then_economic_externalities_s1s2,0.03227634347701195,0.03227634347701195,Content Chains (len-2)
step2_concession_and_contrast,0.03133084401099682,0.03133084401099682,Structure Position
step2_conclusion_and_summary_x_success_of_existing_bans,0.02972834339426277,0.02972834339426277,Position Interactions
content_microplastics_and_human_health_then_corporate_behavior_and_voluntary_failure_s2s3,0.028924876351411326,0.028924876351411326,Content Chains (len-2)
step3_addition_and_elaboration_x_carbon_footprint_and_climate,-0.028015172873307854,0.028015172873307854,Position Interactions
struct_clarification_and_specification_then_addition_and_elaboration_s2s3,0.027809451744638863,0.027809451744638863,Structure Chains (len-2)
struct_conclusion_and_summary_then_conclusion_and_summary_s2s3,0.024992796449542082,0.024992796449542082,Structure Chains (len-2)
step3_causal_reasoning_x_intergenerational_responsibility,-0.024950904227013352,0.024950904227013352,Position Interactions
step2_sequence_and_transition_x_carbon_footprint_and_climate,-0.02362800669249952,0.02362800669249952,Position Interactions
step2_emphasis_and_evaluation_x_global_waste_trade_injustice,-0.02191928645053922,0.02191928645053922,Position Interactions
step2_sequence_and_transition_x_microplastics_and_human_health,-0.021555246707841876,0.021555246707841876,Position Interactions
struct_addition_and_elaboration_then_addition_and_elaboration_s2s3,-0.020931557626402923,0.020931557626402923,Structure Chains (len-2)
step3_exemplification,0.017166556389208786,0.017166556389208786,Structure Position
step3_conclusion_and_summary_x_intergenerational_responsibility,0.016086347334636653,0.016086347334636653,Position Interactions
step3_evidence_and_authority,0.015475036814604347,0.015475036814604347,Structure Position
step1_clarification_and_specification_x_economic_externalities,0.013908112275049506,0.013908112275049506,Position Interactions
content_availability_of_alternatives_then_corporate_behavior_and_voluntary_failure_s2s3,0.013132771938079128,0.013132771938079128,Content Chains (len-2)
step2_conditional,-0.012013583840234845,0.012013583840234845,Structure Position
step3_emphasis_and_evaluation_x_microplastics_and_human_health,0.01200333962986336,0.01200333962986336,Position Interactions
content_availability_of_alternatives_then_success_of_existing_bans_s2s3,-0.011900637904570811,0.011900637904570811,Content Chains (len-2)
step3_clarification_and_specification_x_availability_of_alternatives,-0.011839528999121326,0.011839528999121326,Position Interactions
step2_sequence_and_transition_x_success_of_existing_bans,0.010700297956327131,0.010700297956327131,Position Interactions
struct_addition_and_elaboration_then_conditional_s1s2,0.008804841506292339,0.008804841506292339,Structure Chains (len-2)
step2_addition_and_elaboration,-0.00684574977865756,0.00684574977865756,Structure Position
struct_causal_reasoning_then_concession_and_contrast_s2s3,-0.006078835683881792,0.006078835683881792,Structure Chains (len-2)
step2_evidence_and_authority_x_success_of_existing_bans,-0.004950694167236244,0.004950694167236244,Position Interactions
struct_sequence_and_transition_then_conditional_s2s3,0.004857545553385262,0.004857545553385262,Structure Chains (len-2)
step1_economic_externalities,0.003888878389361364,0.003888878389361364,Content Position
step3_concession_and_contrast_x_microplastics_and_human_health,0.00376514786038083,0.00376514786038083,Position Interactions
step3_emphasis_and_evaluation,0.003618550202347261,0.003618550202347261,Structure Position
step2_addition_and_elaboration_x_marine_ecosystem_destruction,-0.0017965120762097047,0.0017965120762097047,Position Interactions
struct_evidence_and_authority_then_conclusion_and_summary_s2s3,0.0017206492101071752,0.0017206492101071752,Structure Chains (len-2)
step3_conclusion_and_summary_x_global_waste_trade_injustice,0.0015115908904865356,0.0015115908904865356,Position Interactions
content_marine_ecosystem_destruction_then_recycling_system_failure_s1s2,0.0014314333192364046,0.0014314333192364046,Content Chains (len-2)
