feature,coefficient,abs_coefficient,category
content_greenhouse_gas_emissions_then_greenhouse_gas_emissions_s2s3,0.06285658726386778,0.06285658726386778,Content Chains (len-2)
step3_conclusion_and_summary_x_alternative_protein_innovation,-0.06205921391047211,0.06205921391047211,Position Interactions
step2_clarification_and_specification_x_greenhouse_gas_emissions,0.061942029200758815,0.061942029200758815,Position Interactions
step2_agricultural_subsidy_reform,0.06118183651497194,0.06118183651497194,Content Position
content_international_policy_precedents_then_greenhouse_gas_emissions_s2s3,-0.05996769934588228,0.05996769934588228,Content Chains (len-2)
step2_causal_reasoning_x_agricultural_subsidy_reform,0.05898038282015253,0.05898038282015253,Position Interactions
step3_evidence_and_authority,0.058062833382949826,0.058062833382949826,Structure Position
step3_agricultural_subsidy_reform,0.05728294603773583,0.05728294603773583,Content Position
content_land_and_water_resource_use_then_alternative_protein_innovation_s1s2,-0.053847606839253236,0.053847606839253236,Content Chains (len-2)
step2_conditional_x_effectiveness_of_pigouvian_taxes,0.05258858588228631,0.05258858588228631,Position Interactions
content_public_health_outcomes_then_agricultural_subsidy_reform_s2s3,-0.050700085526362564,0.050700085526362564,Content Chains (len-2)
step1_causal_reasoning_x_effectiveness_of_pigouvian_taxes,-0.050339545769733464,0.050339545769733464,Position Interactions
step2_addition_and_elaboration_x_agricultural_subsidy_reform,0.048903496643154735,0.048903496643154735,Position Interactions
step3_addition_and_elaboration_x_agricultural_subsidy_reform,0.04687801109413915,0.04687801109413915,Position Interactions
step2_sequence_and_transition_x_public_health_outcomes,-0.04686035352637833,0.04686035352637833,Position Interactions
step3_causal_reasoning_x_food_equity_and_access,0.04523492701805909,0.04523492701805909,Position Interactions
struct_sequence_and_transition_then_addition_and_elaboration_s2s3,0.04371384607012558,0.04371384607012558,Structure Chains (len-2)
content_effectiveness_of_pigouvian_taxes_then_greenhouse_gas_emissions_s2s3,-0.04364849544190589,0.04364849544190589,Content Chains (len-2)
step2_conclusion_and_summary_x_greenhouse_gas_emissions,-0.04139429424828453,0.04139429424828453,Position Interactions
struct_causal_reasoning_then_causal_reasoning_s2s3,-0.03757860700036177,0.03757860700036177,Structure Chains (len-2)
step2_conditional_x_greenhouse_gas_emissions,-0.03709640198975285,0.03709640198975285,Position Interactions
step2_clarification_and_specification_x_effectiveness_of_pigouvian_taxes,0.0370178496261002,0.0370178496261002,Position Interactions
struct_causal_reasoning_then_addition_and_elaboration_s2s3,0.036051654690637834,0.036051654690637834,Structure Chains (len-2)
step3_sequence_and_transition,0.03578723104154693,0.03578723104154693,Structure Position
step2_conclusion_and_summary_x_alternative_protein_innovation,0.03514202736742284,0.03514202736742284,Position Interactions
step1_agricultural_subsidy_reform,0.03240712771096075,0.03240712771096075,Content Position
content_greenhouse_gas_emissions_then_alternative_protein_innovation_s2s3,-0.032021006583836234,0.032021006583836234,Content Chains (len-2)
content_effectiveness_of_pigouvian_taxes_then_agricultural_subsidy_reform_s2s3,0.03193996520461835,0.03193996520461835,Content Chains (len-2)
step2_addition_and_elaboration_x_greenhouse_gas_emissions,-0.03132384475599198,0.03132384475599198,Position Interactions
struct_evidence_and_authority_then_exemplification_s2s3,-0.029000631241103008,0.029000631241103008,Structure Chains (len-2)
step3_exemplification,0.028530192403856985,0.028530192403856985,Structure Position
content_animal_welfare_ethics_then_animal_welfare_ethics_s2s3,0.028474731220870693,0.028474731220870693,Content Chains (len-2)
struct_emphasis_and_evaluation_then_conclusion_and_summary_s2s3,0.025995804456339366,0.025995804456339366,Structure Chains (len-2)
step2_clarification_and_specification_x_international_policy_precedents,-0.021708910911168954,0.021708910911168954,Position Interactions
struct_sequence_and_transition_then_causal_reasoning_s1s2,0.021384175721572564,0.021384175721572564,Structure Chains (len-2)
step3_exemplification_x_food_equity_and_access,0.018633788604939246,0.018633788604939246,Position Interactions
content_agricultural_subsidy_reform_then_agricultural_subsidy_reform_s2s3,0.017641907172253415,0.017641907172253415,Content Chains (len-2)
step3_conclusion_and_summary_x_greenhouse_gas_emissions,-0.016285258769469402,0.016285258769469402,Position Interactions
content_land_and_water_resource_use_then_agricultural_subsidy_reform_s2s3,0.016002674975264673,0.016002674975264673,Content Chains (len-2)
step2_healthcare_cost_externalities,0.01548951974077865,0.01548951974077865,Content Position
struct_clarification_and_specification_then_addition_and_elaboration_s2s3,0.010875549693833418,0.010875549693833418,Structure Chains (len-2)
struct_sequence_and_transition_then_conclusion_and_summary_s1s2,-0.010838885965597721,0.010838885965597721,Structure Chains (len-2)
struct_sequence_and_transition_then_emphasis_and_evaluation_s2s3,-0.009411166346360961,0.009411166346360961,Structure Chains (len-2)
step2_addition_and_elaboration_x_land_and_water_resource_use,0.008104319191730549,0.008104319191730549,Position Interactions
struct_sequence_and_transition_then_evidence_and_authority_s2s3,-0.006617817936805683,0.006617817936805683,Structure Chains (len-2)
struct_conditional_then_emphasis_and_evaluation_s1s2,0.0061188519984172384,0.0061188519984172384,Structure Chains (len-2)
step3_evidence_and_authority_x_effectiveness_of_pigouvian_taxes,0.006024116489856563,0.006024116489856563,Position Interactions
struct_conditional_then_causal_reasoning_s1s2,-0.004176358876725716,0.004176358876725716,Structure Chains (len-2)
step2_sequence_and_transition_x_land_and_water_resource_use,0.0040964051098849605,0.0040964051098849605,Position Interactions
step3_addition_and_elaboration_x_healthcare_cost_externalities,-0.003915030357278708,0.003915030357278708,Position Interactions
struct_conclusion_and_summary_then_addition_and_elaboration_s2s3,-0.0024820324821138388,0.0024820324821138388,Structure Chains (len-2)
struct_conditional_then_evidence_and_authority_s1s2,0.0017294044577611115,0.0017294044577611115,Structure Chains (len-2)
step3_causal_reasoning_x_greenhouse_gas_emissions,-5.438890987034869e-05,5.438890987034869e-05,Position Interactions
