feature,coefficient,abs_coefficient,category
step2_emphasis_and_evaluation_x_availability_of_alternatives,-0.07384796860137438,0.07384796860137438,Position Interactions
step3_clarification_and_specification_x_availability_of_alternatives,-0.07154516467547303,0.07154516467547303,Position Interactions
struct_sequence_and_transition_then_conclusion_and_summary_s2s3,-0.07130207445946023,0.07130207445946023,Structure Chains (len-2)
content_success_of_existing_bans_then_marine_ecosystem_destruction_s2s3,-0.07122921067087445,0.07122921067087445,Content Chains (len-2)
struct_conclusion_and_summary_then_clarification_and_specification_s2s3,0.07007213999083366,0.07007213999083366,Structure Chains (len-2)
content_corporate_behavior_and_voluntary_failure_then_availability_of_alternatives_s2s3,0.06915471153361129,0.06915471153361129,Content Chains (len-2)
content_success_of_existing_bans_then_microplastics_and_human_health_s2s3,-0.06625604284166171,0.06625604284166171,Content Chains (len-2)
step2_addition_and_elaboration_x_carbon_footprint_and_climate,-0.06494566196916139,0.06494566196916139,Position Interactions
step3_emphasis_and_evaluation_x_economic_externalities,0.06442985854742275,0.06442985854742275,Position Interactions
step1_concession_and_contrast_x_availability_of_alternatives,0.062350542604832145,0.062350542604832145,Position Interactions
struct_conclusion_and_summary_then_causal_reasoning_s1s2,-0.05800633293467897,0.05800633293467897,Structure Chains (len-2)
content_success_of_existing_bans_then_global_waste_trade_injustice_s2s3,0.05721400227450761,0.05721400227450761,Content Chains (len-2)
step3_concession_and_contrast_x_availability_of_alternatives,0.05676603086616471,0.05676603086616471,Position Interactions
step3_conclusion_and_summary_x_carbon_footprint_and_climate,-0.05358888168771738,0.05358888168771738,Position Interactions
struct_addition_and_elaboration_then_conditional_s1s2,0.04917406521638388,0.04917406521638388,Structure Chains (len-2)
step3_recycling_system_failure,0.04899852796975093,0.04899852796975093,Content Position
step3_carbon_footprint_and_climate,-0.04832172914444859,0.04832172914444859,Content Position
step3_sequence_and_transition_x_availability_of_alternatives,-0.04726873170998159,0.04726873170998159,Position Interactions
content_availability_of_alternatives_then_economic_externalities_s2s3,0.04662629346447179,0.04662629346447179,Content Chains (len-2)
content_microplastics_and_human_health_then_carbon_footprint_and_climate_s2s3,0.04508251332954813,0.04508251332954813,Content Chains (len-2)
step3_clarification_and_specification_x_corporate_behavior_and_voluntary_failure,0.04495119799925872,0.04495119799925872,Position Interactions
step2_carbon_footprint_and_climate,-0.044470593464781355,0.044470593464781355,Content Position
struct_conditional_then_conditional_s1s2,-0.042717734961493434,0.042717734961493434,Structure Chains (len-2)
content_intergenerational_responsibility_then_availability_of_alternatives_s2s3,-0.04246230282138573,0.04246230282138573,Content Chains (len-2)
step2_conditional_x_marine_ecosystem_destruction,-0.04224445542445386,0.04224445542445386,Position Interactions
struct_addition_and_elaboration_then_emphasis_and_evaluation_s2s3,0.04081179453098063,0.04081179453098063,Structure Chains (len-2)
struct_conclusion_and_summary_then_conditional_s2s3,-0.04013562452588606,0.04013562452588606,Structure Chains (len-2)
content_microplastics_and_human_health_then_corporate_behavior_and_voluntary_failure_s2s3,0.039944956484366856,0.039944956484366856,Content Chains (len-2)
step3_conditional,-0.03589568765310011,0.03589568765310011,Structure Position
step3_conclusion_and_summary_x_global_waste_trade_injustice,0.0346743061017057,0.0346743061017057,Position Interactions
struct_concession_and_contrast_then_conclusion_and_summary_s1s2,-0.03446610939361239,0.03446610939361239,Structure Chains (len-2)
step2_causal_reasoning_x_carbon_footprint_and_climate,0.032782352903090145,0.032782352903090145,Position Interactions
step2_clarification_and_specification_x_success_of_existing_bans,0.032073830016957024,0.032073830016957024,Position Interactions
step1_recycling_system_failure,0.03137921381987977,0.03137921381987977,Content Position
struct_clarification_and_specification_then_addition_and_elaboration_s2s3,-0.02943452873885232,0.02943452873885232,Structure Chains (len-2)
step3_concession_and_contrast,0.028071370731983944,0.028071370731983944,Structure Position
struct_conditional_then_conclusion_and_summary_s1s2,0.027911339834556466,0.027911339834556466,Structure Chains (len-2)
struct_sequence_and_transition_then_clarification_and_specification_s2s3,-0.027647818948339915,0.027647818948339915,Structure Chains (len-2)
step2_addition_and_elaboration_x_economic_externalities,0.02714832359723536,0.02714832359723536,Position Interactions
content_carbon_footprint_and_climate_then_intergenerational_responsibility_s2s3,-0.026827282353952823,0.026827282353952823,Content Chains (len-2)
struct_addition_and_elaboration_then_concession_and_contrast_s2s3,-0.026055217462807888,0.026055217462807888,Structure Chains (len-2)
step2_conditional,-0.025533500468580928,0.025533500468580928,Structure Position
struct_evidence_and_authority_then_conclusion_and_summary_s2s3,-0.023390642545158633,0.023390642545158633,Structure Chains (len-2)
struct_addition_and_elaboration_then_sequence_and_transition_s1s2,-0.02299679525626104,0.02299679525626104,Structure Chains (len-2)
struct_sequence_and_transition_then_concession_and_contrast_s2s3,0.022024829398478805,0.022024829398478805,Structure Chains (len-2)
step2_sequence_and_transition_x_global_waste_trade_injustice,0.021665763340356376,0.021665763340356376,Position Interactions
struct_conclusion_and_summary_then_conclusion_and_summary_s2s3,0.02097374817743912,0.02097374817743912,Structure Chains (len-2)
step2_sequence_and_transition_x_marine_ecosystem_destruction,-0.019894949495060182,0.019894949495060182,Position Interactions
content_recycling_system_failure_then_carbon_footprint_and_climate_s1s2,-0.018811974783148656,0.018811974783148656,Content Chains (len-2)
struct_concession_and_contrast_then_exemplification_s1s2,0.0178185743341635,0.0178185743341635,Structure Chains (len-2)
struct_causal_reasoning_then_conclusion_and_summary_s2s3,-0.014260554413259971,0.014260554413259971,Structure Chains (len-2)
struct_sequence_and_transition_then_causal_reasoning_s2s3,0.014001120076373288,0.014001120076373288,Structure Chains (len-2)
struct_sequence_and_transition_then_sequence_and_transition_s2s3,-0.013639610895519084,0.013639610895519084,Structure Chains (len-2)
step1_exemplification,-0.01271283052904338,0.01271283052904338,Structure Position
struct_concession_and_contrast_then_emphasis_and_evaluation_s1s2,0.010590296194380892,0.010590296194380892,Structure Chains (len-2)
step2_conditional_x_carbon_footprint_and_climate,-0.010007208320795978,0.010007208320795978,Position Interactions
struct_causal_reasoning_then_clarification_and_specification_s2s3,0.007134972217526433,0.007134972217526433,Structure Chains (len-2)
struct_addition_and_elaboration_then_conclusion_and_summary_s2s3,-0.006351363368746258,0.006351363368746258,Structure Chains (len-2)
step2_clarification_and_specification_x_availability_of_alternatives,-0.006291185409060666,0.006291185409060666,Position Interactions
step3_emphasis_and_evaluation,0.004146440133171483,0.004146440133171483,Structure Position
step1_exemplification_x_recycling_system_failure,-0.0034545530065619077,0.0034545530065619077,Position Interactions
step3_evidence_and_authority_x_availability_of_alternatives,0.002943700756106839,0.002943700756106839,Position Interactions
struct_clarification_and_specification_then_clarification_and_specification_s2s3,-0.0023995092005565564,0.0023995092005565564,Structure Chains (len-2)
struct_clarification_and_specification_then_conclusion_and_summary_s2s3,0.002349337227840404,0.002349337227840404,Structure Chains (len-2)
struct_sequence_and_transition_then_addition_and_elaboration_s2s3,0.0022474179647094007,0.0022474179647094007,Structure Chains (len-2)
content_availability_of_alternatives_then_success_of_existing_bans_s1s2,0.001612836056997788,0.001612836056997788,Content Chains (len-2)
step3_clarification_and_specification_x_carbon_footprint_and_climate,0.001447245693741195,0.001447245693741195,Position Interactions
step3_emphasis_and_evaluation_x_intergenerational_responsibility,0.001199673013441639,0.001199673013441639,Position Interactions
step2_addition_and_elaboration,-0.001027528941312736,0.001027528941312736,Structure Position
struct_sequence_and_transition_then_causal_reasoning_s1s2,0.0006635724642479317,0.0006635724642479317,Structure Chains (len-2)
struct_conclusion_and_summary_then_causal_reasoning_s2s3,-0.00021835153360462596,0.00021835153360462596,Structure Chains (len-2)
